6.03,-0.250489,0.749511,0.0627446
6.04,-0.240795,0.759205,0.0579825
6.05,-0.231078,0.768922,0.0533969
6.06,-0.221337,0.778663,0.0489901
6.07,-0.211574,0.788426,0.0447636
6.08,-0.20179,0.79821,0.0407193
6.09,-0.191986,0.808014,0.0368585
6.1,-0.182163,0.817837,0.0331832
6.11,-0.172321,0.827679,0.0296944
6.12,-0.162462,0.837538,0.0263939
6.13,-0.152587,0.847413,0.0232827
6.14,-0.142697,0.857303,0.0203623
6.15,-0.132792,0.867208,0.0176337
6.16,-0.122874,0.877126,0.0150981
6.17,-0.112944,0.887056,0.0127563
6.18,-0.103002,0.896998,0.0106095
6.19,-0.0930504,0.90695,0.00865838
6.2,-0.0830896,0.91691,0.00690388
6.21,-0.07312,0.92688,0.00534653
6.22,-0.0631435,0.936857,0.0039871
6.23,-0.0531602,0.94684,0.00282601
6.24,-0.0431721,0.956828,0.00186383
6.25,-0.0331792,0.966821,0.00110086
6.26,-0.023183,0.976817,0.000537452
6.27,-0.0131849,0.986815,0.000173843
6.28,-0.00318509,0.996815,1.01448e-05
6.29,0.0068146,1.00681,4.64388e-05
6.3,0.0168141,1.01681,0.000282714
6.31,0.0268114,1.02681,0.000718852
6.32,0.0368065,1.03681,0.00135472
6.33,0.0467975,1.0468,0.00219001
6.34,0.0567843,1.05678,0.00322445
6.35,0.0667649,1.06676,0.00445755
6.36,0.0767393,1.07674,0.00588892
6.37,0.0867056,1.08671,0.00751786
6.38,0.0966636,1.09666,0.00934386
6.39,0.106612,1.10661,0.011366
6.4,0.116549,1.11655,0.0135837
6.41,0.126475,1.12647,0.0159959
6.42,0.136388,1.13639,0.0186018
6.43,0.146288,1.14629,0.0214001
6.44,0.156173,1.15617,0.02439
6.45,0.166042,1.16604,0.0275699
6.46,0.175895,1.17589,0.030939
6.47,0.18573,1.18573,0.0344955
6.48,0.195547,1.19555,0.0382384
6.49,0.205343,1.20534,0.0421659
6.5,0.21512,1.21512,0.0462766
6.51,0.224875,1.22488,0.0505688
6.52,0.234607,1.23461,0.0550406
6.53,0.244317,1.24432,0.0596906
6.54,0.254001,1.254,0.0645165
6.55,0.26366,1.26366,0.0695168
